Year,SMW,Date,Crop_Week,Location,Variety,PDI,Max_Temp,Min_Temp,Max_Humidity,Min_Humidity,No_of_Rainy_Days,Rainfall,Wind_Velocity,Disease,Diesease Severity,Predicted Disease
2023,40,01-10-2023 to 07-10-2023,5,Almora,Monetta,73.5,27.9,20.4,88.7,77.1,2,10.4,1.07,Charcoal Rot,,
2024,32,05-08-2024 to 11-08-2024,1,Almora,Monetta,0,19.5,27.8,91.7,72.2,14,148,1.46,Frog Eye Leaf Spot,,
2024,33,12-08-2024 to 18-08-2024,2,Almora,Monetta,0,19.5,27.8,91.7,72.2,14,148,1.41,Frog Eye Leaf Spot,,
2024,34,19-08-2024 to 25-08-2024,3,Almora,Monetta,6.67,19.5,27.8,91.7,72.2,14,148,1.67,Frog Eye Leaf Spot,,
2024,35,26-08-2024 to 01-09-2024,4,Almora,Monetta,10,19.5,27.8,91.7,72.2,14,148,1.23,Frog Eye Leaf Spot,,
2024,36,02-09-2024 to 08-09-2024,5,Almora,Monetta,10,18,30.6,92.4,73.5,9,173.5,1.28,Frog Eye Leaf Spot,,
2024,37,09-09-2024 to 15-09-2024,6,Almora,Monetta,31.11,18,30.6,92.4,73.5,9,173.5,1.4,Frog Eye Leaf Spot,,
2024,38,16-09-2024 to 22-09-2024,7,Almora,Monetta,31.11,18,30.6,92.4,73.5,9,173.5,1.16,Frog Eye Leaf Spot,,
2021,32,06-08-2021 to 12-08-2021,6,Almora,NRC-7,0,29.2,19.9,90.4,65.8,5,92.5,1.2,Frog Eye Leaf Spot,,
2021,33,13-08-2021 to 19-08-2021,7,Almora,NRC-7,0,30.1,19.4,91,62.9,3,33.5,1.71,Frog Eye Leaf Spot,,
2021,34,20-08-2021 to 26-08-2021,8,Almora,NRC-7,11.11,29.4,19.4,86.1,72.4,1,8,1.21,Frog Eye Leaf Spot,,
2021,35,27-08-2021 to 02-09-2021,9,Almora,NRC-7,11.11,29.6,18.8,93.5,69.6,4,49.5,1.76,Frog Eye Leaf Spot,,
2021,36,03-09-2021 to 09-09-2021,10,Almora,NRC-7,11.11,30.1,18.7,91.8,70.8,3,12,1.06,Frog Eye Leaf Spot,,
2021,37,10-09-2021 to 16-09-2021,11,Almora,NRC-7,33.33,30,18.2,89.3,73.4,2,8.5,1.24,Frog Eye Leaf Spot,,
2021,38,17-09-2021 to 23-09-2021,12,Almora,NRC-7,33.33,29.5,17.7,91.9,76.4,2,13.5,1.12,Frog Eye Leaf Spot,,
2021,39,24-09-2021 to 30-09-2021,13,Almora,NRC-7,33.33,30.1,16.5,90.8,69.9,0,2,1.16,Frog Eye Leaf Spot,,
2021,40,01-10-2021 to 07-10-2021,14,Almora,NRC-7,33.33,30.1,15.4,93.3,70,1,31,1.3,Frog Eye Leaf Spot,,
2021,36,03-09-2021 to 09-09-2021,10,Almora,NRC-7,0,30.1,18.7,91.8,70.8,3,12,1.06,Anthracnose,,
2021,37,10-09-2021 to 16-09-2021,11,Almora,NRC-7,11.11,30,18.2,89.3,73.4,2,8.5,1.24,Anthracnose,,
2021,38,17-09-2021 to 23-09-2021,12,Almora,NRC-7,11.11,29.5,17.7,91.9,76.4,2,13.5,1.12,Anthracnose,,
2021,39,24-09-2021 to 30-09-2021,13,Almora,NRC-7,11.11,30.1,16.5,90.8,69.9,0,2,1.16,Anthracnose,,
2021,40,01-10-2021 to 07-10-2021,14,Almora,NRC-7,11.11,30.1,15.4,93.3,70,1,31,1.3,Anthracnose,,
2021,35,27-08-2021 to 02-09-2021,9,Almora,NRC-7,0,29.6,18.8,93.5,69.6,4,49.5,1.76,Bacterial Pustule,,
2021,36,03-09-2021 to 09-09-2021,10,Almora,NRC-7,0,30.1,18.7,91.8,70.8,3,12,1.06,Bacterial Pustule,,
2021,37,10-09-2021 to 16-09-2021,11,Almora,NRC-7,11.11,30,18.2,89.3,73.4,2,8.5,1.24,Bacterial Pustule,,
2021,38,17-09-2021 to 23-09-2021,12,Almora,NRC-7,11.11,29.5,17.7,91.9,76.4,2,13.5,1.12,Bacterial Pustule,,
2021,39,24-09-2021 to 30-09-2021,13,Almora,NRC-7,11.11,30.1,16.5,90.8,69.9,0,2,1.16,Bacterial Pustule,,
2021,40,01-10-2021 to 07-10-2021,14,Almora,NRC-7,11.11,30.1,15.4,93.3,70,1,31,1.3,Bacterial Pustule,,
2023,36,03-09-2023 to 09-09-2023,1,Almora,NRC-7,0,29.3,20.6,89.3,75.1,1,16.8,1.08,Charcoal Rot,,
2023,37,10-09-2023 to 16-09-2023,2,Almora,NRC-7,0,29.6,20.7,86.1,72.7,0,0.6,1.07,Charcoal Rot,,
2023,38,17-09-2023 to 23-09-2023,3,Almora,NRC-7,0,29,20.9,90.36,83.85,1,22.3,1.11,Charcoal Rot,,
2023,39,24-09-2023 to 30-09-2023,4,Almora,NRC-7,0,29.7,20.9,90.1,72.9,0,2.6,1.11,Charcoal Rot,,
2023,40,01-10-2023 to 07-10-2023,5,Almora,NRC-7,0,27.9,20.4,88.7,77.1,2,10.4,1.07,Charcoal Rot,,
2024,32,05-08-2024 to 11-08-2024,1,Almora,NRC-7,0,19.5,27.8,91.7,72.2,14,148,1.46,Frog Eye Leaf Spot,,
2024,33,12-08-2024 to 18-08-2024,2,Almora,NRC-7,0,19.5,27.8,91.7,72.2,14,148,1.41,Frog Eye Leaf Spot,,
2024,34,19-08-2024 to 25-08-2024,3,Almora,NRC-7,0,19.5,27.8,91.7,72.2,14,148,1.67,Frog Eye Leaf Spot,,
2024,35,26-08-2024 to 01-09-2024,4,Almora,NRC-7,6.67,19.5,27.8,91.7,72.2,14,148,1.23,Frog Eye Leaf Spot,,
2024,36,02-09-2024 to 08-09-2024,5,Almora,NRC-7,17.78,18,30.6,92.4,73.5,9,173.5,1.28,Frog Eye Leaf Spot,,
2024,37,09-09-2024 to 15-09-2024,6,Almora,NRC-7,35.56,18,30.6,92.4,73.5,9,173.5,1.4,Frog Eye Leaf Spot,,
2024,38,16-09-2024 to 22-09-2024,7,Almora,NRC-7,35.56,18,30.6,92.4,73.5,9,173.5,1.16,Frog Eye Leaf Spot,,
2021,37,10-09-2021 to 16-09-2021,11,Amravati,JS 95-60,5.88,31,21,90.9,83,4,63.2,2.56,Charcoal Rot,,
2021,38,17-09-2021 to 23-09-2021,12,Amravati,JS 95-60,20.33,31.4,20.7,93.1,77.6,2,12.8,1.51,Charcoal Rot,,
2021,39,24-09-2021 to 30-09-2021,13,Amravati,JS 95-60,40.24,31.7,20.6,95.4,90,4,77.2,2.02,Charcoal Rot,,
2022,39,24-09-2022 to 30-09-2022,13,Amravati,JS 95-60,0,32.9,22.6,81.6,71.7,1,7.6,1.79,Charcoal Rot,,
2022,35,27-08-2022 to 02-09-2022,9,Amravati,JS 95-60,0,33.9,23.7,82.4,67.6,4,34.2,1.34,Yellow Mosaic Disease,,
2022,36,03-09-2022 to 09-09-2022,10,Amravati,JS 95-60,0,33.2,23.7,86.6,84.3,6,70.6,1.52,Yellow Mosaic Disease,,
2022,34,20-08-2022 to 26-08-2022,8,Amravati,JS 95-60,0,33.1,23.4,79.7,68.9,0,1.4,2.7,Bacterial Pustule,,
2022,35,27-08-2022 to 02-09-2022,9,Amravati,JS 95-60,0,33.9,23.7,82.4,67.6,4,34.2,1.34,Bacterial Pustule,,
2022,37,10-09-2022 to 16-09-2022,11,Amravati,JS 95-60,0,31.4,23.1,89.9,86.7,6,157.6,2.69,Anthracnose,,
2022,38,17-09-2022 to 23-09-2022,12,Amravati,JS 95-60,0,31.4,22.7,88.6,78.3,4,38.4,2.79,Anthracnose,,
2022,39,24-09-2022 to 30-09-2022,13,Amravati,JS 95-60,0,32.9,22.6,81.6,71.7,1,7.6,1.79,Anthracnose,,
2022,37,10-09-2022 to 16-09-2022,11,Amravati,JS 95-60,0,31.4,23.1,89.9,86.7,6,157.6,2.69,Alternaria Leaf Spot,,
2022,38,17-09-2022 to 23-09-2022,12,Amravati,JS 95-60,0,31.4,22.7,88.6,78.3,4,38.4,2.79,Alternaria Leaf Spot,,
2022,39,24-09-2022 to 30-09-2022,13,Amravati,JS 95-60,0,32.9,22.6,81.6,71.7,1,7.6,1.79,Alternaria Leaf Spot,,
2024,34,19-08-2024 to 25-08-2024,1,Amravati,JS 95-60,0,23.3,32.7,89.1,79,6,73.2,2.09,Charcoal Rot,,
2024,35,26-08-2024 to 01-09-2024,2,Amravati,JS 95-60,0,23.2,32.6,83.1,78.9,3,43.2,2.58,Charcoal Rot,,
2024,36,02-09-2024 to 08-09-2024,3,Amravati,JS 95-60,0,23.6,31.7,81.9,82.6,5,42.4,2.79,Charcoal Rot,,
2024,37,09-09-2024 to 15-09-2024,4,Amravati,JS 95-60,0,23.1,31.9,78.3,68,0,2.2,3.22,Charcoal Rot,,
2024,38,16-09-2024 to 22-09-2024,5,Amravati,JS 95-60,0,23.4,34.1,77.1,75.9,2,30.6,2.37,Charcoal Rot,,
2024,39,23-09-2024 to 29-09-2024,6,Amravati,JS 95-60,0,23.8,32.7,84,82.3,5,74.4,1.46,Charcoal Rot,,
2024,40,30-09-2024 to 06-10-2024,7,Amravati,JS 95-60,0,23.3,35.1,71.4,67.7,0,2.4,1.67,Charcoal Rot,,
2024,41,07-10-2024 to 13-10-2024,8,Amravati,JS 95-60,0,23.2,34.2,67.9,68,0,0.2,1.27,Charcoal Rot,,
2024,35,26-08-2024 to 01-09-2024,1,Amravati,JS 95-60,0,23.2,32.6,83.1,78.9,3,43.2,2.58,Rhizoctonia Aerial Blight,,
2024,36,02-09-2024 to 08-09-2024,2,Amravati,JS 95-60,0,23.6,31.7,81.9,82.6,5,42.4,2.79,Rhizoctonia Aerial Blight,,
2024,37,09-09-2024 to 15-09-2024,3,Amravati,JS 95-60,0,23.1,31.9,78.3,68,0,2.2,3.22,Rhizoctonia Aerial Blight,,
2024,38,16-09-2024 to 22-09-2024,4,Amravati,JS 95-60,0,23.4,34.1,77.1,75.9,2,30.6,2.37,Rhizoctonia Aerial Blight,,
2024,39,23-09-2024 to 29-09-2024,5,Amravati,JS 95-60,0,23.8,32.7,84,82.3,5,74.4,1.46,Rhizoctonia Aerial Blight,,
2024,40,30-09-2024 to 06-10-2024,6,Amravati,JS 95-60,0,23.3,35.1,71.4,67.7,0,2.4,1.67,Rhizoctonia Aerial Blight,,
2024,41,07-10-2024 to 13-10-2024,7,Amravati,JS 95-60,0,23.2,34.2,67.9,68,0,0.2,1.32,Rhizoctonia Aerial Blight,,
2021,37,10-09-2021 to 16-09-2021,11,Amravati,JS-335,0,31,21,90.9,83,4,63.2,2.56,Charcoal Rot,,
2021,38,17-09-2021 to 23-09-2021,12,Amravati,JS-335,2.11,31.4,20.7,93.1,77.6,2,12.8,1.51,Charcoal Rot,,
2021,39,24-09-2021 to 30-09-2021,13,Amravati,JS-335,4.33,31.7,20.6,95.4,90,4,77.2,2.02,Charcoal Rot,,
2022,39,24-09-2022 to 30-09-2022,13,Amravati,JS-335,3.6,32.9,22.6,81.6,71.7,1,7.6,1.79,Charcoal Rot,,
2022,35,27-08-2022 to 02-09-2022,9,Amravati,JS-335,2.44,33.9,23.7,82.4,67.6,4,34.2,1.34,Yellow Mosaic Disease,,
2022,36,03-09-2022 to 09-09-2022,10,Amravati,JS-335,4.3,33.2,23.7,86.6,84.3,6,70.6,1.52,Yellow Mosaic Disease,,
2022,34,20-08-2022 to 26-08-2022,8,Amravati,JS-335,1.2,33.1,23.4,79.7,68.9,0,1.4,2.7,Bacterial Pustule,,
2022,35,27-08-2022 to 02-09-2022,9,Amravati,JS-335,3.24,33.9,23.7,82.4,67.6,4,34.2,1.34,Bacterial Pustule,,
2022,37,10-09-2022 to 16-09-2022,11,Amravati,JS-335,0,31.4,23.1,89.9,86.7,6,157.6,2.69,Anthracnose,,
2022,38,17-09-2022 to 23-09-2022,12,Amravati,JS-335,3.8,31.4,22.7,88.6,78.3,4,38.4,2.79,Anthracnose,,
2022,39,24-09-2022 to 30-09-2022,13,Amravati,JS-335,5.66,32.9,22.6,81.6,71.7,1,7.6,1.79,Anthracnose,,
2022,37,10-09-2022 to 16-09-2022,11,Amravati,JS-335,0,31.4,23.1,89.9,86.7,6,157.6,2.69,Alternaria Leaf Spot,,
2022,38,17-09-2022 to 23-09-2022,12,Amravati,JS-335,1.3,31.4,22.7,88.6,78.3,4,38.4,2.79,Alternaria Leaf Spot,,
2022,39,24-09-2022 to 30-09-2022,13,Amravati,JS-335,2.2,32.9,22.6,81.6,71.7,1,7.6,1.79,Alternaria Leaf Spot,,
2024,34,19-08-2024 to 25-08-2024,1,Amravati,JS-335,0,23.3,32.7,89.1,79,6,73.2,2.09,Charcoal Rot,,
2024,35,26-08-2024 to 01-09-2024,2,Amravati,JS-335,0,23.2,32.6,83.1,78.9,3,43.2,2.58,Charcoal Rot,,
2024,36,02-09-2024 to 08-09-2024,3,Amravati,JS-335,2.33,23.6,31.7,81.9,82.6,5,42.4,2.79,Charcoal Rot,,
2024,37,09-09-2024 to 15-09-2024,4,Amravati,JS-335,3.88,23.1,31.9,78.3,68,0,2.2,3.22,Charcoal Rot,,
2024,38,16-09-2024 to 22-09-2024,5,Amravati,JS-335,10.55,23.4,34.1,77.1,75.9,2,30.6,2.37,Charcoal Rot,,
2024,39,23-09-2024 to 29-09-2024,6,Amravati,JS-335,15.3,23.8,32.7,84,82.3,5,74.4,1.46,Charcoal Rot,,
2024,40,30-09-2024 to 06-10-2024,7,Amravati,JS-335,20.66,23.3,35.1,71.4,67.7,0,2.4,1.67,Charcoal Rot,,
2024,41,07-10-2024 to 13-10-2024,8,Amravati,JS-335,26.9,23.2,34.2,67.9,68,0,0.2,1.27,Charcoal Rot,,
2024,35,26-08-2024 to 01-09-2024,1,Amravati,JS-335,1.6,23.2,32.6,83.1,78.9,3,43.2,2.58,Rhizoctonia Aerial Blight,,
2024,36,02-09-2024 to 08-09-2024,2,Amravati,JS-335,3.56,23.6,31.7,81.9,82.6,5,42.4,2.79,Rhizoctonia Aerial Blight,,
2024,37,09-09-2024 to 15-09-2024,3,Amravati,JS-335,5.66,23.1,31.9,78.3,68,0,2.2,3.22,Rhizoctonia Aerial Blight,,
2024,38,16-09-2024 to 22-09-2024,4,Amravati,JS-335,9.56,23.4,34.1,77.1,75.9,2,30.6,2.37,Rhizoctonia Aerial Blight,,
2024,39,23-09-2024 to 29-09-2024,5,Amravati,JS-335,11.65,23.8,32.7,84,82.3,5,74.4,1.46,Rhizoctonia Aerial Blight,,
2024,40,30-09-2024 to 06-10-2024,6,Amravati,JS-335,15.3,23.3,35.1,71.4,67.7,0,2.4,1.67,Rhizoctonia Aerial Blight,,
2024,41,07-10-2024 to 13-10-2024,7,Amravati,JS-335,20.22,23.2,34.2,67.9,68,0,0.2,1.32,Rhizoctonia Aerial Blight,,
2021,37,10-09-2021 to 16-09-2021,11,Amravati,Shivalik,18.55,31,21,90.9,83,4,63.2,2.56,Charcoal Rot,,
2021,38,17-09-2021 to 23-09-2021,12,Amravati,Shivalik,23.88,31.4,20.7,93.1,77.6,2,12.8,1.51,Charcoal Rot,,
2021,39,24-09-2021 to 30-09-2021,13,Amravati,Shivalik,46.01,31.7,20.6,95.4,90,4,77.2,2.02,Charcoal Rot,,
2022,39,24-09-2022 to 30-09-2022,13,Amravati,Shivalik,4.7,32.9,22.6,81.6,71.7,1,7.6,1.79,Charcoal Rot,,
2022,35,27-08-2022 to 02-09-2022,9,Amravati,Shivalik,0,33.9,23.7,82.4,67.6,4,34.2,1.34,Yellow Mosaic Disease,,
2022,36,03-09-2022 to 09-09-2022,10,Amravati,Shivalik,0,33.2,23.7,86.6,84.3,6,70.6,1.52,Yellow Mosaic Disease,,
2022,34,20-08-2022 to 26-08-2022,8,Amravati,Shivalik,0,33.1,23.4,79.7,68.9,0,1.4,2.7,Bacterial Pustule,,
2022,35,27-08-2022 to 02-09-2022,9,Amravati,Shivalik,0,33.9,23.7,82.4,67.6,4,34.2,1.34,Bacterial Pustule,,
2022,37,10-09-2022 to 16-09-2022,11,Amravati,Shivalik,0,31.4,23.1,89.9,86.7,6,157.6,2.69,Anthracnose,,
2022,38,17-09-2022 to 23-09-2022,12,Amravati,Shivalik,0,31.4,22.7,88.6,78.3,4,38.4,2.79,Anthracnose,,
2022,39,24-09-2022 to 30-09-2022,13,Amravati,Shivalik,0,32.9,22.6,81.6,71.7,1,7.6,1.79,Anthracnose,,
2022,37,10-09-2022 to 16-09-2022,11,Amravati,Shivalik,0,31.4,23.1,89.9,86.7,6,157.6,2.69,Alternaria Leaf Spot,,
2022,38,17-09-2022 to 23-09-2022,12,Amravati,Shivalik,0,31.4,22.7,88.6,78.3,4,38.4,2.79,Alternaria Leaf Spot,,
2022,39,24-09-2022 to 30-09-2022,13,Amravati,Shivalik,0,32.9,22.6,81.6,71.7,1,7.6,1.79,Alternaria Leaf Spot,,
2024,34,19-08-2024 to 25-08-2024,1,Amravati,Shivalik,0,23.3,32.7,89.1,79,6,73.2,2.09,Charcoal Rot,,
2024,35,26-08-2024 to 01-09-2024,2,Amravati,Shivalik,0,23.2,32.6,83.1,78.9,3,43.2,2.58,Charcoal Rot,,
2024,36,02-09-2024 to 08-09-2024,3,Amravati,Shivalik,0,23.6,31.7,81.9,82.6,5,42.4,2.79,Charcoal Rot,,
2024,37,09-09-2024 to 15-09-2024,4,Amravati,Shivalik,2.11,23.1,31.9,78.3,68,0,2.2,3.22,Charcoal Rot,,
2024,38,16-09-2024 to 22-09-2024,5,Amravati,Shivalik,3.55,23.4,34.1,77.1,75.9,2,30.6,2.37,Charcoal Rot,,
2024,39,23-09-2024 to 29-09-2024,6,Amravati,Shivalik,6.3,23.8,32.7,84,82.3,5,74.4,1.46,Charcoal Rot,,
2024,40,30-09-2024 to 06-10-2024,7,Amravati,Shivalik,9.5,23.3,35.1,71.4,67.7,0,2.4,1.67,Charcoal Rot,,
2024,41,07-10-2024 to 13-10-2024,8,Amravati,Shivalik,11.3,23.2,34.2,67.9,68,0,0.2,1.27,Charcoal Rot,,
2024,35,26-08-2024 to 01-09-2024,1,Amravati,Shivalik,0,23.2,32.6,83.1,78.9,3,43.2,2.58,Rhizoctonia Aerial Blight,,
2024,36,02-09-2024 to 08-09-2024,2,Amravati,Shivalik,0,23.6,31.7,81.9,82.6,5,42.4,2.79,Rhizoctonia Aerial Blight,,
2024,37,09-09-2024 to 15-09-2024,3,Amravati,Shivalik,0,23.1,31.9,78.3,68,0,2.2,3.22,Rhizoctonia Aerial Blight,,
2024,38,16-09-2024 to 22-09-2024,4,Amravati,Shivalik,0,23.4,34.1,77.1,75.9,2,30.6,2.37,Rhizoctonia Aerial Blight,,
2024,39,23-09-2024 to 29-09-2024,5,Amravati,Shivalik,0,23.8,32.7,84,82.3,5,74.4,1.46,Rhizoctonia Aerial Blight,,
2024,40,30-09-2024 to 06-10-2024,6,Amravati,Shivalik,0,23.3,35.1,71.4,67.7,0,2.4,1.67,Rhizoctonia Aerial Blight,,
2024,41,07-10-2024 to 13-10-2024,7,Amravati,Shivalik,0,23.2,34.2,67.9,68,0,0.2,1.32,Rhizoctonia Aerial Blight,,
2021,37,10-09-2021 to 16-09-2021,11,Amravati,JS93-05,0,31,21,90.9,83,4,63.2,2.56,Charcoal Rot,,
2021,38,17-09-2021 to 23-09-2021,12,Amravati,JS93-05,0,31.4,20.7,93.1,77.6,2,12.8,1.51,Charcoal Rot,,
2021,39,24-09-2021 to 30-09-2021,13,Amravati,JS93-05,0,31.7,20.6,95.4,90,4,77.2,2.02,Charcoal Rot,,
2022,39,24-09-2022 to 30-09-2022,13,Amravati,JS93-05,0,32.9,22.6,81.6,71.7,1,7.6,1.79,Charcoal Rot,,
2022,35,27-08-2022 to 02-09-2022,9,Amravati,JS93-05,2.1,33.9,23.7,82.4,67.6,4,34.2,1.34,Yellow Mosaic Disease,,
2022,36,03-09-2022 to 09-09-2022,10,Amravati,JS93-05,2.11,33.2,23.7,86.6,84.3,6,70.6,1.52,Yellow Mosaic Disease,,
2022,34,20-08-2022 to 26-08-2022,8,Amravati,JS93-05,0,33.1,23.4,79.7,68.9,0,1.4,2.7,Bacterial Pustule,,
2022,35,27-08-2022 to 02-09-2022,9,Amravati,JS93-05,0,33.9,23.7,82.4,67.6,4,34.2,1.34,Bacterial Pustule,,
2022,37,10-09-2022 to 16-09-2022,11,Amravati,JS93-05,3.22,31.4,23.1,89.9,86.7,6,157.6,2.69,Anthracnose,,
2022,38,17-09-2022 to 23-09-2022,12,Amravati,JS93-05,4,31.4,22.7,88.6,78.3,4,38.4,2.79,Anthracnose,,
2022,39,24-09-2022 to 30-09-2022,13,Amravati,JS93-05,5.33,32.9,22.6,81.6,71.7,1,7.6,1.79,Anthracnose,,
2022,37,10-09-2022 to 16-09-2022,11,Amravati,JS93-05,0,31.4,23.1,89.9,86.7,6,157.6,2.69,Alternaria Leaf Spot,,
2022,38,17-09-2022 to 23-09-2022,12,Amravati,JS93-05,0,31.4,22.7,88.6,78.3,4,38.4,2.79,Alternaria Leaf Spot,,
2022,39,24-09-2022 to 30-09-2022,13,Amravati,JS93-05,0,32.9,22.6,81.6,71.7,1,7.6,1.79,Alternaria Leaf Spot,,
2024,34,19-08-2024 to 25-08-2024,1,Amravati,JS93-05,6.33,23.3,32.7,89.1,79,6,73.2,2.09,Charcoal Rot,,
2024,35,26-08-2024 to 01-09-2024,2,Amravati,JS93-05,11.2,23.2,32.6,83.1,78.9,3,43.2,2.58,Charcoal Rot,,
2024,36,02-09-2024 to 08-09-2024,3,Amravati,JS93-05,20.3,23.6,31.7,81.9,82.6,5,42.4,2.79,Charcoal Rot,,
2024,37,09-09-2024 to 15-09-2024,4,Amravati,JS93-05,26.44,23.1,31.9,78.3,68,0,2.2,3.22,Charcoal Rot,,
2024,38,16-09-2024 to 22-09-2024,5,Amravati,JS93-05,36.52,23.4,34.1,77.1,75.9,2,30.6,2.37,Charcoal Rot,,
2024,39,23-09-2024 to 29-09-2024,6,Amravati,JS93-05,41.3,23.8,32.7,84,82.3,5,74.4,1.46,Charcoal Rot,,
2024,40,30-09-2024 to 06-10-2024,7,Amravati,JS93-05,0,23.3,35.1,71.4,67.7,0,2.4,1.67,Charcoal Rot,,
2024,41,07-10-2024 to 13-10-2024,8,Amravati,JS93-05,0,23.2,34.2,67.9,68,0,0.2,1.27,Charcoal Rot,,
2024,35,26-08-2024 to 01-09-2024,1,Amravati,JS93-05,0,23.2,32.6,83.1,78.9,3,43.2,2.58,Rhizoctonia Aerial Blight,,
2024,36,02-09-2024 to 08-09-2024,2,Amravati,JS93-05,2.66,23.6,31.7,81.9,82.6,5,42.4,2.79,Rhizoctonia Aerial Blight,,
2024,37,09-09-2024 to 15-09-2024,3,Amravati,JS93-05,5.6,23.1,31.9,78.3,68,0,2.2,3.22,Rhizoctonia Aerial Blight,,
2024,38,16-09-2024 to 22-09-2024,4,Amravati,JS93-05,10.33,23.4,34.1,77.1,75.9,2,30.6,2.37,Rhizoctonia Aerial Blight,,
2024,39,23-09-2024 to 29-09-2024,5,Amravati,JS93-05,14.3,23.8,32.7,84,82.3,5,74.4,1.46,Rhizoctonia Aerial Blight,,
2024,40,30-09-2024 to 06-10-2024,6,Amravati,JS93-05,18.3,23.3,35.1,71.4,67.7,0,2.4,1.67,Rhizoctonia Aerial Blight,,
2024,41,07-10-2024 to 13-10-2024,7,Amravati,JS93-05,24.5,23.2,34.2,67.9,68,0,0.2,1.32,Rhizoctonia Aerial Blight,,
2021,37,10-09-2021 to 16-09-2021,11,Amravati,Punjab1,0,31,21,90.9,83,4,63.2,2.56,Charcoal Rot,,
2021,38,17-09-2021 to 23-09-2021,12,Amravati,Punjab1,0,31.4,20.7,93.1,77.6,2,12.8,1.51,Charcoal Rot,,
2021,39,24-09-2021 to 30-09-2021,13,Amravati,Punjab1,0,31.7,20.6,95.4,90,4,77.2,2.02,Charcoal Rot,,
2022,39,24-09-2022 to 30-09-2022,13,Amravati,Punjab1,0,32.9,22.6,81.6,71.7,1,7.6,1.79,Charcoal Rot,,
2022,35,27-08-2022 to 02-09-2022,9,Amravati,Punjab1,0,33.9,23.7,82.4,67.6,4,34.2,1.34,Yellow Mosaic Disease,,
2022,36,03-09-2022 to 09-09-2022,10,Amravati,Punjab1,0,33.2,23.7,86.6,84.3,6,70.6,1.52,Yellow Mosaic Disease,,
2022,34,20-08-2022 to 26-08-2022,8,Amravati,Punjab1,0,33.1,23.4,79.7,68.9,0,1.4,2.7,Bacterial Pustule,,
2022,35,27-08-2022 to 02-09-2022,9,Amravati,Punjab1,0,33.9,23.7,82.4,67.6,4,34.2,1.34,Bacterial Pustule,,
2022,37,10-09-2022 to 16-09-2022,11,Amravati,Punjab1,0,31.4,23.1,89.9,86.7,6,157.6,2.69,Anthracnose,,
2022,38,17-09-2022 to 23-09-2022,12,Amravati,Punjab1,0,31.4,22.7,88.6,78.3,4,38.4,2.79,Anthracnose,,
2022,39,24-09-2022 to 30-09-2022,13,Amravati,Punjab1,0,32.9,22.6,81.6,71.7,1,7.6,1.79,Anthracnose,,
2022,37,10-09-2022 to 16-09-2022,11,Amravati,Punjab1,0,31.4,23.1,89.9,86.7,6,157.6,2.69,Alternaria Leaf Spot,,
2022,38,17-09-2022 to 23-09-2022,12,Amravati,Punjab1,0,31.4,22.7,88.6,78.3,4,38.4,2.79,Alternaria Leaf Spot,,
2022,39,24-09-2022 to 30-09-2022,13,Amravati,Punjab1,0,32.9,22.6,81.6,71.7,1,7.6,1.79,Alternaria Leaf Spot,,
2024,34,19-08-2024 to 25-08-2024,1,Amravati,Punjab1,0,23.3,32.7,89.1,79,6,73.2,2.09,Charcoal Rot,,
2024,35,26-08-2024 to 01-09-2024,2,Amravati,Punjab1,0,23.2,32.6,83.1,78.9,3,43.2,2.58,Charcoal Rot,,
2024,36,02-09-2024 to 08-09-2024,3,Amravati,Punjab1,0,23.6,31.7,81.9,82.6,5,42.4,2.79,Charcoal Rot,,
2024,37,09-09-2024 to 15-09-2024,4,Amravati,Punjab1,0,23.1,31.9,78.3,68,0,2.2,3.22,Charcoal Rot,,
2024,38,16-09-2024 to 22-09-2024,5,Amravati,Punjab1,0,23.4,34.1,77.1,75.9,2,30.6,2.37,Charcoal Rot,,
2024,39,23-09-2024 to 29-09-2024,6,Amravati,Punjab1,0,23.8,32.7,84,82.3,5,74.4,1.46,Charcoal Rot,,
2024,40,30-09-2024 to 06-10-2024,7,Amravati,Punjab1,0,23.3,35.1,71.4,67.7,0,2.4,1.67,Charcoal Rot,,
2024,41,07-10-2024 to 13-10-2024,8,Amravati,Punjab1,0,23.2,34.2,67.9,68,0,0.2,1.27,Charcoal Rot,,
2024,35,26-08-2024 to 01-09-2024,1,Amravati,Punjab1,0,23.2,32.6,83.1,78.9,3,43.2,2.58,Rhizoctonia Aerial Blight,,
2024,36,02-09-2024 to 08-09-2024,2,Amravati,Punjab1,0,23.6,31.7,81.9,82.6,5,42.4,2.79,Rhizoctonia Aerial Blight,,
2024,37,09-09-2024 to 15-09-2024,3,Amravati,Punjab1,0,23.1,31.9,78.3,68,0,2.2,3.22,Rhizoctonia Aerial Blight,,
2024,38,16-09-2024 to 22-09-2024,4,Amravati,Punjab1,0,23.4,34.1,77.1,75.9,2,30.6,2.37,Rhizoctonia Aerial Blight,,
2024,39,23-09-2024 to 29-09-2024,5,Amravati,Punjab1,0,23.8,32.7,84,82.3,5,74.4,1.46,Rhizoctonia Aerial Blight,,
2024,40,30-09-2024 to 06-10-2024,6,Amravati,Punjab1,0,23.3,35.1,71.4,67.7,0,2.4,1.67,Rhizoctonia Aerial Blight,,
2024,41,07-10-2024 to 13-10-2024,7,Amravati,Punjab1,0,23.2,34.2,67.9,68,0,0.2,1.32,Rhizoctonia Aerial Blight,,
